target_word_unique,avgRT_related,avgRT_unrelated,avgZ_RT_related,avgZ_RT_unrelated,seRT_related,seRT_unrelated,seZ_RT_related,seZ_RT_unrelated,target_answeredN_related,target_answeredN_unrelated,target_timeoutN_related,target_timeoutN_unrelated,target_correct_keep_related,target_correct_keep_unrelated,target_answeredN_keep_related,target_answeredN_keep_unrelated,target_timeoutN_keep_related,target_timeoutN_keep_unrelated,target_prop_correct_keep_related,target_prop_correct_keep_unrelated,cue_answeredN_related,cue_answeredN_unrelated,cue_timeoutN_related,cue_timeoutN_unrelated,cue_correct_keep_related,cue_correct_keep_unrelated,cue_answeredN_keep_related,cue_answeredN_keep_unrelated,cue_timeoutN_keep_related,cue_timeoutN_keep_unrelated,cue_prop_correct_keep_related,cue_prop_correct_keep_unrelated,target_sample_keep_related,target_sample_keep_unrelated,avgRT_prime,avgZ_prime,language,en_cue,en_target,no_cue,no_target,no_word_combo,unrelated_no_cue
sitte,569.277666638838,535.403999952367,-0.389956307771766,-0.945760548839618,52.6741225394749,,0.262190447718402,,4,2,0,0,3,1,3,1,0,0,1,1,4,2,0,0,3,1,3,1,0,0,1,1,3,1,-33.8736666864713,-0.555804241067852,no,stand,sit,stå,sitte,ståsitte,regiment
sivilisasjon,636.321749999988,754.219833325401,-0.342015341932771,-0.264045989603326,29.2081540825706,71.2185798387321,0.132777417519867,0.159618355651261,8,8,0,0,8,6,8,7,0,0,1,0.857142857142857,8,8,0,0,8,7,8,7,0,0,1,1,8,6,117.898083325413,0.077969352329445,no,culture,civilization,kultur,sivilisasjon,kultursivilisasjon,prøve
sjarmerende,860.660666650781,627.808142855431,0.118462764593128,-0.569575692283196,123.898991128203,43.9912560318523,0.282876299354249,0.0526562885916816,4,7,0,0,3,7,3,7,0,0,1,1,4,7,0,0,3,7,3,7,0,0,1,1,3,7,-232.85252379535,-0.688038456876323,no,attractive,charming,attraktivt,sjarmerende,attraktivtsjarmerende,lide
sjef,531.78175000893,522.625285755161,-0.810782542814052,-0.735874732375273,25.7632853067048,23.0751958138971,0.0659330764467818,0.0933248843638005,4,8,0,0,4,7,4,7,0,0,1,1,4,8,0,0,4,7,4,7,0,0,1,1,4,7,-9.15646425376838,0.0749078104387793,no,manager,boss,leder,sjef,ledersjef,kritisk
sjelden,887.099400054856,572.715428589336,0.155683714951721,-0.67245574381748,98.3833426500575,26.542541351992,0.322458239967521,0.128164171739341,5,7,0,0,5,7,5,7,0,0,1,1,5,7,0,0,5,7,5,7,0,0,1,1,5,7,-314.38397146552,-0.828139458769202,no,occasionally,rarely,av og til,sjelden,av og tilsjelden,blodåre
sjenerøs,621.69599997616,877.084999980928,-0.299863463648737,-0.0759124312223949,,78.777970559003,,0.13684243554166,1,10,0,0,1,5,1,8,0,0,1,0.625,1,10,0,0,1,8,1,8,0,0,1,1,1,5,255.389000004768,0.223951032426342,no,compassionate,generous,medfølende,sjenerøs,medfølendesjenerøs,merke
sjokolade,586.465800015768,634.733800114505,-0.664439019737983,-0.645915047242274,20.3395606674266,60.1856767627874,0.0719283082940038,0.171108731018235,5,5,0,0,5,5,5,5,0,0,1,1,5,5,0,0,5,5,5,5,0,0,1,1,5,5,48.2680000987368,0.0185239724957086,no,sugar,chocolate,sukker,sjokolade,sukkersjokolade,betydningsfull
sjåfør,532.595285678598,861.198125026083,-0.822009578537605,0.0111837980509908,28.6331398045652,211.275508328059,0.105789859817589,0.452204158300053,7,8,0,0,7,8,7,8,0,0,1,1,7,8,0,0,7,8,7,8,0,0,1,1,7,8,328.602839347485,0.833193376588596,no,passenger,driver,passasjer,sjåfør,passasjersjåfør,hvit
sjømann,556.917333315825,595.145142878539,-0.740608080426688,-0.666621375095989,21.5396096544521,15.848094399179,0.0772271363034659,0.0782552449543894,10,9,0,0,6,7,6,7,0,0,1,1,10,9,0,0,6,7,6,7,0,0,1,1,6,7,38.2278095627139,0.0739867053306997,no,pirate,sailor,sjørøver,sjømann,sjørøversjømann,forestilling
skade,608.653499999258,684.29616681369,-0.56583720229446,-0.213579690611206,48.3665000007605,96.0179759686861,0.1854905279798,0.42226352985092,3,6,0,0,2,6,2,6,0,0,1,1,3,6,0,0,2,6,2,6,0,0,1,1,2,6,75.6426668144311,0.352257511683255,no,wound,injury,sår,skade,sårskade,jungel
skandale,770.970250002981,899.374833372065,-0.467049786784313,0.057001073633644,267.777469031896,122.009974877008,0.522719831400323,0.213630242614878,6,6,0,0,4,6,5,6,0,0,0.8,1,6,6,0,0,5,5,5,6,0,0,1,0.833333333333333,4,6,128.404583369083,0.524050860417957,no,gossip,scandal,sladder,skandale,sladderskandale,dna
skap,559.439600003557,569.381875046922,-0.796546069943668,-0.64413359250753,98.0600289790232,34.6960320723226,0.294994333728025,0.0930760210247525,5,8,0,0,5,8,5,8,0,0,1,1,5,8,0,0,5,5,5,8,0,0,1,0.625,5,8,9.94227504336436,0.152412477436138,no,cabinet,closet,kabinett,skap,kabinettskap,anarki
skapning,697.86724997503,719.998000127147,-0.344949886923915,-0.286591275877626,93.8866199140222,83.798411815671,0.186824549611294,0.120770504174409,13,3,0,0,12,3,12,3,0,0,1,1,13,3,0,0,12,3,12,3,0,0,1,1,12,3,22.1307501521175,0.0583586110462886,no,monster,creature,monster,skapning,monsterskapning,turné
skilpadde,731.209999979589,634.625800019249,-0.300162124985535,-0.506704214572645,100.362013952063,46.1663901958657,0.190445553356749,0.137908412216517,7,11,0,0,7,10,7,10,0,0,1,1,7,11,0,0,6,10,7,10,0,0,0.857142857142857,1,7,10,-96.58419996034,-0.20654208958711,no,snail,turtle,snegl,skilpadde,sneglskilpadde,domstol
skip,567.177285707597,683.643166722293,-0.72913046865364,-0.187992834704389,46.6929532533369,166.329164597726,0.0711696378084083,0.758648116052195,7,6,0,0,7,6,7,6,0,0,1,1,7,6,0,0,7,5,7,6,0,0,1,0.833333333333333,7,6,116.465881014696,0.541137633949251,no,crew,ship,mannskap,skip,mannskapskip,bo
skitten,643.530833513209,661.077999988105,-0.396988104010879,-0.207611843671658,62.8662228349357,65.3395444979488,0.176672482243081,0.324520490465467,6,4,0,0,6,4,6,4,0,0,1,1,6,4,0,0,6,4,6,4,0,0,1,1,6,4,17.5471664748961,0.189376260339221,no,nasty,filthy,ekkel,skitten,ekkelskitten,status
skje,603.779100237618,588.545999999798,-0.466551911736207,-0.571615784925921,65.8325399204639,,0.199886687380255,,10,1,0,0,10,1,10,1,0,0,1,1,10,1,0,0,10,1,10,1,0,0,1,1,10,1,-15.2331002378199,-0.105063873189714,no,occur,happen,hende,skje,hendeskje,seksuell
skjebne,624.632667018288,566.925454535797,-0.607394883136947,-0.613681798351063,41.1158377491008,24.8113723056647,0.066003736472475,0.0663764548066647,10,12,0,0,9,11,9,11,0,0,1,1,10,12,0,0,9,11,9,11,0,0,1,1,9,11,-57.7072124824916,-0.00628691521411606,no,fate,destiny,forutbestemt,skjebne,forutbestemtskjebne,mynter
skjegg,711.277833305377,643.38342856802,-0.413882343829314,-0.410019403363156,56.216352067882,50.1121714026946,0.0671065719141569,0.161782006706873,7,9,0,0,6,7,6,7,0,0,1,1,7,9,0,0,6,7,6,7,0,0,1,1,6,7,-67.8944047373564,0.00386294046615832,no,hair,beard,hår,skjegg,hårskjegg,kontroll
skjønnhet,624.959818180795,704.144375,-0.737139574714227,-0.461170167969672,62.1013264100991,106.674052707076,0.115752927516976,0.227863010808873,11,8,0,0,11,8,11,8,0,0,1,1,11,8,0,0,11,8,11,8,0,0,1,1,11,8,79.1845568192056,0.275969406744555,no,charm,beauty,sjarm,skjønnhet,sjarmskjønnhet,skulder
sko,537.634750020501,770.734500027805,-0.754945134656497,0.0717543678764286,38.4243350408086,126.681492289961,0.102466790313898,0.589525619471866,8,6,0,0,8,6,8,6,0,0,1,1,8,6,0,0,8,3,8,6,0,0,1,0.5,8,6,233.099750007304,0.826699502532926,no,boot,shoe,støvel,sko,støvelsko,orkan
skog,709.38750011925,579.601166603121,-0.0148688195731214,-0.535526785420997,63.1558099509527,43.5335910217432,0.359227855877714,0.168491430343256,4,7,0,0,4,6,4,6,0,0,1,1,4,7,0,0,3,6,4,6,0,0,0.75,1,4,6,-129.786333516129,-0.520657965847876,no,jungle,forest,jungel,skog,jungelskog,samtale
skole,568.919999996491,655.796363608314,-0.696180541296112,-0.776416410392073,82.9162071062393,85.3061549087575,0.277621662170727,0.11461803513674,6,11,0,0,6,11,6,11,0,0,1,1,6,11,0,0,6,11,6,11,0,0,1,1,6,11,86.8763636118227,-0.0802358690959615,no,class,school,klasse,skole,klasseskole,instinkt
skremme,783.822999995512,797.112750053668,-0.330569881395897,-0.159889998126728,128.303241282001,152.685563179322,0.335291159167229,0.37045920865602,3,4,0,0,3,4,3,4,0,0,1,1,3,4,0,0,2,4,3,4,0,0,0.666666666666667,1,3,4,13.289750058156,0.170679883269169,no,scare,frighten,bli redd,skremme,bli reddskremme,invasjon
skrive,464.028499976353,673.369500054372,-0.860463915562679,-0.267165605539714,30.5819218238926,120.612617181177,0.127543198151743,0.418793316191593,6,10,0,0,4,10,4,10,0,0,1,1,6,10,0,0,4,10,4,10,0,0,1,1,4,10,209.341000078019,0.593298310022965,no,read,write,lese,skrive,leseskrive,valg
skriving,593.877249988167,839.035499993867,-0.6458922496658,-0.518446616041472,48.0002890795632,155.965830578669,0.183144469938627,0.166461350720629,8,7,0,0,8,6,8,6,0,0,1,1,8,6,0,1,8,6,8,6,0,0,1,1,8,6,245.1582500057,0.127445633624328,no,reading,writing,lesning,skriving,lesningskriving,slutt
skuespiller,699.311300098582,781.764800094487,-0.493189077541764,-0.491874855325937,159.156803756911,154.723718409602,0.323207696368677,0.0779469877289966,10,5,0,0,10,5,10,5,0,0,1,1,10,5,0,0,10,5,10,5,0,0,1,1,10,5,82.4534999959052,0.00131422221582655,no,author,actor,forfatter,skuespiller,forfatterskuespiller,helt klart
skuffelse,870.567000011894,572.47520005242,0.34008366247352,-0.618306828763123,88.3801172139297,28.2659129939695,0.40117930775876,0.130464125567008,4,5,0,0,4,5,4,5,0,0,1,1,4,5,0,0,4,5,4,5,0,0,1,1,4,5,-298.091799959474,-0.958390491236643,no,surprise,disappointment,overraskelse,skuffelse,overraskelseskuffelse,vitne
skulle ønske,1282.67449922039,833.152399992827,2.44379976852921,-0.111714321289423,484.398358188991,179.149896816378,2.53322962253256,0.306826677698577,4,6,0,0,4,5,4,5,0,0,1,1,4,5,0,1,4,4,4,4,0,1,1,1,4,5,-449.522099227562,-2.55551408981863,no,desire,wish,lengsel,skulle ønske,lengselskulle ønske,utøve
skyldig,480.824857170112,666.138000047684,-1.03738406731738,-0.269992476239242,22.5613794590063,106.70946667305,0.0792639789149357,0.277837787824653,8,6,0,0,7,5,7,6,0,0,1,0.833333333333333,8,6,0,0,7,5,7,6,0,0,1,0.833333333333333,7,5,185.313142877573,0.76739159107814,no,innocent,guilty,uskyldig,skyldig,uskyldigskyldig,bonde
skyte,545.547500001119,590.883833329368,-0.700338354548477,-0.763298635003182,36.4666825002625,85.9131355622361,0.0925386669356742,0.0736019720915839,13,6,0,0,12,6,12,6,0,0,1,1,13,6,0,0,12,6,12,6,0,0,1,1,12,6,45.3363333282493,-0.0629602804547048,no,shot,shoot,skudd,skyte,skuddskyte,verdifullt
slag,521.392333349291,703.882600019686,-0.646082028070077,-0.480578334582019,42.3007990601404,121.18613849482,0.0889269807587843,0.211099457667142,5,10,0,0,3,10,4,10,0,0,0.75,1,5,10,0,0,4,10,4,10,0,0,1,1,3,10,182.490266670395,0.165503693488058,no,war,battle,krig,slag,krigslag,stor
slagmark,798.668374994384,811.673000004777,0.0319299095637428,-0.130741309524279,87.1597847094636,100.051036002863,0.259448219711435,0.206186316371747,8,10,0,0,8,10,8,10,0,0,1,1,8,10,0,0,8,10,8,10,0,0,1,1,8,10,13.0046250103928,-0.162671219088022,no,arena,battlefield,arena,slagmark,arenaslagmark,gammel
slange,820.525285685917,547.84699996424,-0.114726163240443,-0.745056832268039,53.7308348635506,57.8998910850206,0.146687112965355,0.119733306486603,7,4,0,0,7,4,7,4,0,0,1,1,7,4,0,0,7,4,7,4,0,0,1,1,7,4,-272.678285721677,-0.630330669027596,no,worm,snake,mark,slange,markslange,firma
slange,820.525285685917,547.84699996424,-0.114726163240443,-0.745056832268039,53.7308348635506,57.8998910850206,0.146687112965355,0.119733306486603,7,4,0,0,7,4,7,4,0,0,1,1,7,4,0,0,7,4,7,4,0,0,1,1,7,4,-272.678285721677,-0.630330669027596,no,worm,snake,mark,slange,markslange,maraton
slange.1,872.392714313015,647.578499976167,0.244654223148523,-0.639641225628851,176.365977781906,37.0193134562563,0.465252696639333,0.109313530078814,8,9,0,0,7,8,7,8,0,0,1,1,8,9,0,0,7,8,7,8,0,0,1,1,7,8,-224.814214336847,-0.884295448777374,no,pump,hose,pumpe,slange,pumpeslange,firma
slange.1,872.392714313015,647.578499976167,0.244654223148523,-0.639641225628851,176.365977781906,37.0193134562563,0.465252696639333,0.109313530078814,8,9,0,0,7,8,7,8,0,0,1,1,8,9,0,0,7,8,7,8,0,0,1,1,7,8,-224.814214336847,-0.884295448777374,no,pump,hose,pumpe,slange,pumpeslange,maraton
slette,597.656499991848,579.851666667343,-0.565463977117576,-0.77126019468314,67.625833306143,36.5778366809726,0.177148620301902,0.081631665053615,8,6,0,0,8,6,8,6,0,0,1,1,8,6,0,0,8,4,8,6,0,0,1,0.666666666666667,8,6,-17.8048333245048,-0.205796217565565,no,eliminate,remove,eliminere,slette,eliminereslette,bie
slikke,840.662500015078,631.174499999645,-0.276916993116086,-0.436298196669773,115.012838281386,55.0732237455695,0.128313232033588,0.203272250801676,8,4,0,0,8,4,8,4,0,0,1,1,8,4,0,0,8,4,8,4,0,0,1,1,8,4,-209.488000015434,-0.159381203553687,no,suck,lick,suge,slikke,sugeslikke,beskrive
slips,736.363999999341,702.872625047639,-0.270270980544822,-0.182089832007501,79.4640965439447,60.37118801708,0.208832776184492,0.215440310157139,7,8,0,0,7,8,7,8,0,0,1,1,7,8,0,0,7,8,7,8,0,0,1,1,7,8,-33.4913749517015,0.088181148537321,no,bind,tie,knyte,slips,knyteslips,erfaring
slå,642.171000083472,409.666666666667,-0.375553424361094,-1.0534947700159,36.7881029741777,33.1901638709037,0.148702267066393,0.0977839000569548,9,3,0,0,8,3,8,3,0,0,1,1,9,3,0,0,8,3,8,3,0,0,1,1,8,3,-232.504333416805,-0.677941345654809,no,hit,strike,treffe,slå,treffeslå,kunstner
slåss,502.536999976073,585.547666621618,-0.781278044652176,-0.62779340551276,49.5240685490436,50.2759381613914,0.0393478818810277,0.12760026429059,4,10,0,0,4,9,4,9,0,0,1,1,4,10,0,0,4,9,4,9,0,0,1,1,4,9,83.0106666455443,0.153484639139416,no,combat,fight,kamp,slåss,kampslåss,nettverk
smerte,581.507714278921,514.01216666286,-0.706288646610163,-0.693760635149598,59.1622485456687,35.7764669273332,0.0959756831745072,0.103214753278967,9,6,0,0,7,6,8,6,0,0,0.875,1,9,6,0,0,8,6,8,6,0,0,1,1,7,6,-67.4955476160615,0.0125280114605645,no,suffering,pain,lidelse,smerte,lidelsesmerte,slektning
smør,536.499166714348,681.231499190676,-0.768363823174155,-0.472267747217599,31.8103974513841,176.873146445706,0.0523768047004534,0.400009997375674,13,7,0,0,12,6,12,6,0,0,1,1,13,7,0,0,12,5,12,6,0,0,1,0.833333333333333,12,6,144.732332476328,0.296096075956555,no,honey,butter,honning,smør,honningsmør,søke
snikmorder,1030.82699996819,973.313499979159,0.727960027098285,0.46301896478659,331.229620850989,118.918868470008,1.08315560770644,0.312860938863646,3,8,0,0,3,8,3,8,0,0,1,1,3,8,0,0,3,8,3,8,0,0,1,1,3,8,-57.51349998903,-0.264941062311694,no,mercenary,assassin,leiesoldat,snikmorder,leiesoldatsnikmorder,flagg
snikskytter,786.628399982106,1209.64959991394,-0.190042744603807,0.417919188571044,51.8158930377149,283.484264070111,0.192689082654809,0.288916006004189,5,5,0,0,5,5,5,5,0,0,1,1,5,5,0,0,5,4,5,5,0,0,1,0.8,5,5,423.021199931833,0.607961933174851,no,shooter,sniper,skytter,snikskytter,skyttersnikskytter,lengsel
snø,506.990749988094,547.237250379676,-0.864444176550311,-0.854361748294877,18.6229030771587,16.7914522434764,0.122443717635015,0.0723523164568157,6,8,0,0,4,8,4,8,0,0,1,1,6,8,0,0,4,8,4,8,0,0,1,1,4,8,40.2465003915822,0.0100824282554343,no,rain,snow,regn,snø,regnsnø,kidnapper
sol,509.525285717607,545.528600024013,-1.14776672841735,-0.632822089599583,33.9434451523399,108.107226996165,0.0718394097351225,0.500739296829222,8,7,0,0,7,5,7,5,0,0,1,1,8,7,0,0,7,5,7,5,0,0,1,1,7,5,36.0033143064057,0.514944638817768,no,moon,sun,måne,sol,månesol,hendelse
solar,707.783249988934,598.121000095398,-0.159733313030124,-0.401403768436082,81.3000245812842,68.0958046736796,0.352111034340665,0.264780180051539,9,5,0,0,8,5,9,5,0,0,0.888888888888889,1,9,5,0,0,6,5,9,5,0,0,0.666666666666667,1,8,5,-109.662249893536,-0.241670455405958,no,lunar,solar,lunar,solar,lunarsolar,nobel
soloppgang,772.615000007144,683.301000053951,-0.312520983742786,-0.177589659530134,78.6756545851926,59.7915836149843,0.135011740040152,0.184553591286554,5,5,0,0,5,4,5,4,0,0,1,1,5,5,0,0,4,4,5,4,0,0,0.8,1,5,4,-89.3139999531937,0.134931324212652,no,sunset,dawn,solnedgang,soloppgang,solnedgangsoloppgang,opprettelse
sonde,703.63366666669,,-0.0243639334900619,,74.7192881290897,,0.234137382028465,,8,,0,,3,,8,,0,,0.375,,8,,0,,8,,8,,0,,1,,3,,,,no,capsule,probe,kapsel,sonde,kapselsonde,mot
sone,612.011250007825,741.977249964227,-0.586240496365601,0.00250234961470838,43.6380807963823,96.7069520219964,0.104210126941921,0.234398013442206,9,4,0,0,8,4,8,4,0,0,1,1,9,4,0,0,8,4,8,4,0,0,1,1,8,4,129.965999956403,0.58874284598031,no,area,zone,område,sone,områdesone,lekegutt
sove,560.977399994037,706.444000014919,-0.804549797706253,-0.441062994724145,38.2918128125996,58.2282234168406,0.0677150071161576,0.241069149751318,5,5,0,0,5,4,5,4,0,0,1,1,5,5,0,0,5,4,5,4,0,0,1,1,5,4,145.466600020882,0.363486802982108,no,rest,sleep,hvile,sove,hvilesove,gjengivelse
soverom,633.481750023726,838.49299980927,-0.687431073266641,0.0373454407591482,81.5674712658931,264.99299980927,0.201367672502478,0.756960743981544,5,2,0,0,4,2,4,2,0,0,1,1,5,2,0,0,4,1,4,2,0,0,1,0.5,4,2,205.011249785544,0.724776514025789,no,room,bedroom,rom,soverom,romsoverom,frosk
spaghetti,780.054222226921,633.188799999992,-0.400820677088229,-0.62592492038671,157.614529328041,83.7251939617978,0.316840534223303,0.107105450950428,9,6,0,0,9,5,9,5,0,0,1,1,9,6,0,0,9,5,9,5,0,0,1,1,9,5,-146.865422226929,-0.225104243298481,no,lasagna,spaghetti,lasagne,spaghetti,lasagnespaghetti,tilstedeværelse
spasere,640.383141719512,922.58311109726,-0.252817360719605,0.0854700388164353,38.2320979327144,145.840912452454,0.158548362177466,0.217703732544477,7,10,0,0,7,9,7,9,0,0,1,1,7,10,0,0,7,9,7,9,0,0,1,1,7,9,282.199969377749,0.338287399536041,no,nap,stroll,lur,spasere,lurspasere,kanal
speil,589.384299639182,532.694857146258,-0.38556039368363,-0.735701929860617,53.5210832057962,29.6324297180615,0.256611587432252,0.116250500651884,11,7,0,0,10,7,10,7,0,0,1,1,11,7,0,0,10,7,10,7,0,0,1,1,10,7,-56.6894424929236,-0.350141536176987,no,reflection,mirror,speilbilde,speil,speilbildespeil,idé
spektakulær,871.299857116462,999.661222263815,0.339422554043639,0.33527897997007,158.279323169501,229.051915337228,0.468208412267574,0.401651103844134,7,9,0,0,7,9,7,9,0,0,1,1,7,9,0,0,7,9,7,9,0,0,1,1,7,9,128.361365147354,-0.0041435740735688,no,sensational,spectacular,oppsiktsvekkende,spektakulær,oppsiktsvekkendespektakulær,pest
spent,563.658999952371,1010.78225009562,-0.880808581292801,0.472347318903737,,306.93490277038,,0.854527879369623,3,4,0,0,1,4,1,4,0,0,1,1,3,4,0,0,1,4,1,4,0,0,1,1,1,4,447.123250143246,1.35315590019654,no,proud,excited,stolt,spent,stoltspent,tenårene
spesialist,879.827200003014,650.333222264789,-0.166492849012341,-0.47410060601173,86.4477619341581,23.572213404526,0.240615555220534,0.0565970383288413,5,10,0,0,5,9,5,9,0,0,1,1,5,10,0,0,5,8,5,9,0,0,1,0.888888888888889,5,9,-229.493977738225,-0.307607756999389,no,expert,specialist,ekspert,spesialist,ekspertspesialist,fortjene
spill,557.102199981012,502.547600005876,-0.635361775467443,-0.733146118435068,41.0227002714699,40.9250983858791,0.169668803135632,0.130275998530101,5,5,0,0,5,5,5,5,0,0,1,1,5,5,0,0,5,5,5,5,0,0,1,1,5,5,-54.5545999751368,-0.0977843429676254,no,play,game,spille,spill,spillespill,ned
spiller,490.470750011882,521.241769192301,-0.754609184599216,-0.762819706424006,42.0788690356698,19.4025717999967,0.121821863330386,0.0368838205765163,5,14,0,0,4,13,4,13,0,0,1,1,5,14,0,0,4,12,4,13,0,0,1,0.923076923076923,4,13,30.7710191804197,-0.00821052182478987,no,coach,player,trener,spiller,trenerspiller,smigre
spise,643.853285760282,550.846000061254,-0.504016850352994,-0.699688850245022,126.500923542733,21.3370354858056,0.305207008872216,0.0674563837085922,7,7,0,0,7,7,7,7,0,0,1,1,7,7,0,0,5,7,7,7,0,0,0.714285714285714,1,7,7,-93.0072856990279,-0.195671999892027,no,feed,eat,mate,spise,matespise,mørke
sport,528.418166626924,749.707500024062,-0.937087527039368,-0.546036947679682,54.6551695142094,96.3629723590243,0.117791189047061,0.16839810729291,6,8,0,0,6,8,6,8,0,0,1,1,6,8,0,0,6,8,6,8,0,0,1,1,6,8,221.289333397138,0.391050579359686,no,hobby,sport,hobby,sport,hobbysport,av seg selv
sprøyte,589.600500000292,557.729714268685,-0.67505143578408,-0.7120965518872,60.7213442450171,47.5949172937139,0.200542319782059,0.143069755629217,4,9,0,0,4,7,4,7,0,0,1,1,4,9,0,0,4,7,4,7,0,0,1,1,4,7,-31.8707857316062,-0.0370451161031197,no,needle,syringe,nål,sprøyte,nålsprøyte,glemme
spørre,622.265428551805,531.336499968459,-0.463852801782933,-0.831711782689853,83.7305131606758,37.0840430239157,0.270386102371517,0.118326405963138,9,10,0,0,7,10,7,10,0,0,1,1,9,10,0,0,7,10,7,10,0,0,1,1,7,10,-90.9289285833462,-0.36785898090692,no,question,ask,spørsmål,spørre,spørsmålspørre,kontrakt
stadig,616.978750005976,593.610000381479,-0.625357849526279,-0.436254587039947,106.421996592144,64.269999618526,0.293035532393795,0.0994965719795673,4,2,0,0,4,2,4,2,0,0,1,1,4,2,0,0,4,2,4,2,0,0,1,1,4,2,-23.3687496244967,0.189103262486332,no,always,constantly,bestandig,stadig,bestandigstadig,ironi
stasjon,619.858999982185,677.831399991643,-0.433561731403088,-0.200607626629884,79.3873944755758,88.9814960474832,0.205994400849416,0.387357661913459,5,7,0,0,5,5,5,5,0,0,1,1,5,7,0,0,5,5,5,5,0,0,1,1,5,5,57.9724000094576,0.232954104773204,no,platform,station,plattform,stasjon,plattformstasjon,suksess
stat,851.304454264379,814.795333420489,-0.034564704627507,0.285276915670704,130.061743142813,140.115803729444,0.344381514197811,0.53345748306764,11,6,0,0,11,6,11,6,0,0,1,1,11,6,0,0,9,6,11,6,0,0,0.818181818181818,1,11,6,-36.5091208438897,0.319841620298211,no,federal,state,føderal,stat,føderalstat,sakte
statue,529.415800084925,643.463999996627,-0.759283256646443,-0.614882699390462,28.7251618836843,38.0878359705947,0.053622426642412,0.109781398462867,5,8,0,0,5,7,5,7,0,0,1,1,5,8,0,0,5,7,5,7,0,0,1,1,5,7,114.048199911702,0.144400557255982,no,monument,statue,monument,statue,monumentstatue,åpning
stearinlys,816.543249982409,803.25833330154,0.0132058227953577,0.0336785228896536,92.6898326417444,46.2734499426017,0.254992588460912,0.216594386864935,5,7,0,0,4,6,5,6,0,0,0.8,1,5,7,0,0,5,6,5,6,0,0,1,1,4,6,-13.2849166808688,0.0204727000942959,no,lamp,candle,lampe,stearinlys,lampestearinlys,konstruksjon
stein,441.861995622632,727.442600004561,-0.935794862321065,-0.475169961379012,0.751004401245012,121.886836942093,0.0567018339140363,0.221053544048115,2,5,0,0,2,5,2,5,0,0,1,1,2,5,0,0,2,5,2,5,0,0,1,1,2,5,285.580604381929,0.460624900942054,no,rock,stone,berg,stein,bergstein,langsom
stemme,470.845000092376,,-0.798608238534653,,48.3279999016375,,0.1017402341462,,3,,0,,2,,3,,0,,0.666666666666667,,3,,0,,3,,3,,0,,1,,2,,,,no,majority,vote,flertall,stemme,flertallstemme,lampe
sterkt,886.122000066797,738.365333333626,-0.147997820008499,0.0524985281965243,272.265079725666,166.733081738726,0.642110108113957,0.692381934039528,5,6,1,0,5,6,5,6,1,0,1,1,5,6,1,0,5,4,5,6,1,0,1,0.666666666666667,5,6,-147.756666733172,0.200496348205024,no,firmly,strongly,fast,sterkt,faststerkt,autopsi
sti,584.383599973872,598.147000060669,-0.61701631789938,-0.636336137730731,83.2708752793615,53.5588940096162,0.16654885973988,0.183440973329239,7,6,0,0,5,6,6,6,0,0,0.833333333333333,1,7,6,0,0,6,6,6,6,0,0,1,1,5,6,13.7634000867976,-0.0193198198313506,no,route,path,rute,sti,rutesti,lasagne
stil,763.576125071842,656.635000039785,-0.468536111518119,-0.33761120660881,102.519447243339,56.6084153700938,0.154228572160115,0.229040342554596,8,6,0,0,8,6,8,6,0,0,1,1,8,6,0,0,8,6,8,6,0,0,1,1,8,6,-106.941125032058,0.130924904909309,no,rhythm,style,rytme,stil,rytmestil,land
stillhet,602.397250008216,590.560499988118,-0.544392060834901,-0.480847010476023,72.554596262694,35.980499988043,0.218581469949313,0.202209565960546,8,2,0,0,8,2,8,2,0,0,1,1,8,2,0,0,8,2,8,2,0,0,1,1,8,2,-11.8367500200984,0.0635450503588781,no,silent,silence,stille,stillhet,stillestillhet,samle inn
stjerne,561.857999999975,584.851400010381,-0.637999998183332,-0.598552991289732,67.3385406213557,48.319980375056,0.181513382155312,0.138681778329925,8,5,0,0,8,5,8,5,0,0,1,1,8,5,0,0,8,5,8,5,0,0,1,1,8,5,22.9934000104063,0.0394470068935999,no,celebrity,star,kjendis,stjerne,kjendisstjerne,gass
stol,602.321562480524,528.406833342733,-0.607183693854435,-0.934234732264439,41.4356223804061,27.5598690572071,0.154345886980051,0.10141411678029,17,12,0,0,16,12,16,12,0,0,1,1,17,12,0,0,16,12,16,12,0,0,1,1,16,12,-73.9147291377911,-0.327051038410004,no,table,chair,bord,stol,bordstol,samfunn
stoppe,552.82428569725,539.343333317433,-0.758175360999271,-0.610780798745651,48.8705205133221,1.17915002620292,0.127476118214381,0.0954514346801791,7,4,0,0,7,3,7,3,0,0,1,1,7,4,0,0,7,3,7,3,0,0,1,1,7,3,-13.4809523798175,0.14739456225362,no,prevent,stop,forhindre,stoppe,forhindrestoppe,celle
storm,512.130142861412,589.064999999944,-0.862312430427271,-0.32794182366103,38.7680246198796,,0.142107758828323,,7,1,0,0,7,1,7,1,0,0,1,1,7,1,0,0,7,1,7,1,0,0,1,1,7,1,76.9348571385322,0.534370606766241,no,wind,storm,vind,storm,vindstorm,privilegium
straks,621.742999999995,609.798857146408,-0.477911796236561,-0.788947553747911,56.1094945797276,24.1389098482091,0.220609788600984,0.0690665553266563,9,7,0,0,8,7,8,7,0,0,1,1,9,7,0,0,8,7,8,7,0,0,1,1,8,7,-11.9441428535868,-0.311035757511349,no,direct,directly,direkte,straks,direktestraks,gylden
