target_word_unique,avgRT_related,avgRT_unrelated,avgZ_RT_related,avgZ_RT_unrelated,seRT_related,seRT_unrelated,seZ_RT_related,seZ_RT_unrelated,target_answeredN_related,target_answeredN_unrelated,target_timeoutN_related,target_timeoutN_unrelated,target_correct_keep_related,target_correct_keep_unrelated,target_answeredN_keep_related,target_answeredN_keep_unrelated,target_timeoutN_keep_related,target_timeoutN_keep_unrelated,target_prop_correct_keep_related,target_prop_correct_keep_unrelated,cue_answeredN_related,cue_answeredN_unrelated,cue_timeoutN_related,cue_timeoutN_unrelated,cue_correct_keep_related,cue_correct_keep_unrelated,cue_answeredN_keep_related,cue_answeredN_keep_unrelated,cue_timeoutN_keep_related,cue_timeoutN_keep_unrelated,cue_prop_correct_keep_related,cue_prop_correct_keep_unrelated,target_sample_keep_related,target_sample_keep_unrelated,avgRT_prime,avgZ_prime,language,en_cue,en_target,ro_cue,ro_target,ro_word_combo,unrelated_ro_cue
rezultat,671.585175016615,610.850266662299,-0.295227353607118,-0.44651609767039,24.0456522804485,30.6976378257229,0.0794802892260959,0.0951904270967838,87,50,1,1,80,45,80,47,0,0,1,0.957446808510638,86,50,2,1,75,47,79,47,1,0,0.949367088607595,1,80,45,-60.7349083543161,-0.151288744063272,ro,result,outcome,rezulta,rezultat,rezultarezultat,interzis
reîmprospăta,959.464666644848,1051.28834780319,0.5953185495819,0.791767533197781,65.5124313908161,71.9422016523691,0.199049252850022,0.163039434786082,51,51,2,0,42,46,45,47,0,0,0.933333333333333,0.978723404255319,51,51,2,0,44,46,45,47,0,0,0.977777777777778,0.978723404255319,42,46,91.8236811583405,0.196448983615881,ro,fresh,refresh,proaspăt,reîmprospăta,proaspătreîmprospăta,demisie
rochie,544.327583305951,579.647673476826,-0.672631179596606,-0.584686284413487,25.7779426256843,25.5234951217922,0.075289800632954,0.0633358819764471,50,52,0,2,48,49,48,49,0,0,1,1,50,52,0,2,48,48,48,49,0,0,1,0.979591836734694,48,49,35.3200901708743,0.0879448951831192,ro,skirt,dress,fustă,rochie,fustărochie,pleca
roma,738.496918328834,870.604829266677,-0.0413636243968999,0.510912734682274,45.5666623341609,62.6198522018144,0.137956202423817,0.271651666084168,53,51,1,4,49,42,52,49,1,0,0.942307692307692,0.857142857142857,52,51,2,4,40,48,51,49,2,0,0.784313725490196,0.979591836734694,49,41,132.107910937843,0.552276359079174,ro,caesar,rome,cezar,roma,cezarroma,încăpăţânat
romantic,607.704901966064,652.064120058924,-0.527837855441554,-0.391528809517135,48.6728805351214,50.6507633585721,0.133192645948223,0.125884653153414,56,52,2,1,51,50,51,50,0,1,1,1,56,51,2,2,49,48,51,49,0,2,0.96078431372549,0.979591836734694,51,50,44.3592180928595,0.136309045924419,ro,dramatic,romantic,dramatic,romantic,dramaticromantic,capitală
roti,872.674525008055,822.50772975679,0.34337342560094,0.159455897886231,68.9405784247008,55.5102914443302,0.21792164845785,0.205835026061623,56,53,2,1,40,37,47,48,1,0,0.851063829787234,0.770833333333333,55,53,3,1,45,45,46,48,2,0,0.978260869565217,0.9375,40,37,-50.1667952512652,-0.183917527714708,ro,turn,rotate,întoarce,roti,întoarceroti,legiune
roșie,571.398705878701,591.96270584833,-0.71646234035031,-0.601701799074499,28.4705714533577,35.5366626568073,0.0758825154780794,0.121413207812154,55,52,1,0,51,51,51,51,0,0,1,1,55,51,1,1,49,50,51,50,0,1,0.96078431372549,1,51,51,20.5639999696288,0.114760541275811,ro,potato,tomato,cartof,roșie,cartofroșie,permite
râs,549.207981484493,578.041760843622,-0.771488062712598,-0.640367484159508,21.3875295155791,25.0988303992944,0.0558519676666089,0.0916135926949403,58,53,4,2,54,46,54,48,0,0,1,0.958333333333333,58,53,4,2,54,46,54,48,0,0,1,0.958333333333333,54,46,28.833779359129,0.13112057855309,ro,smile,laugh,zâmbet,râs,zâmbetrâs,imperial
răcorit,616.246608708136,707.309896538773,-0.424598948851078,-0.245909004308467,25.1360740038577,35.4416608568518,0.0742839085169791,0.0936014834667385,50,62,0,2,47,58,48,59,0,1,0.979166666666667,0.983050847457627,50,63,0,1,46,49,48,59,0,1,0.958333333333333,0.830508474576271,46,58,91.0632878306365,0.178689944542611,ro,warm,cool,încălzit,răcorit,încălzitrăcorit,artefact
rămâne,624.70336537415,634.321438606741,-0.53217348171541,-0.448474709437578,28.356706077169,30.7862116814988,0.0695115648982376,0.0905814474283882,57,61,2,0,52,57,53,58,2,0,0.981132075471698,0.982758620689655,57,61,2,0,47,52,53,58,2,0,0.886792452830189,0.896551724137931,52,57,9.6180732325904,0.0836987722778324,ro,stay,remain,sta,rămâne,starămâne,aurit
răpi,608.568354172369,629.2836153781,-0.486515432306886,-0.33236256980406,28.4893008621023,28.3378850738149,0.0944198252304991,0.107662140613306,52,59,1,1,48,52,49,56,0,1,0.979591836734694,0.928571428571429,52,59,1,1,46,56,49,56,0,1,0.938775510204082,1,48,52,20.7152612057307,0.154152862502826,ro,kidnap,abduct,fura,răpi,furarăpi,operațional
răscumpărare,789.438909088602,774.127981485506,0.142167468921224,0.0454166588205632,33.1899377102122,39.0243953442239,0.0863974265995256,0.121150255023482,64,55,1,1,55,54,56,54,0,0,0.982142857142857,1,64,55,1,1,55,54,56,54,0,0,0.982142857142857,1,55,54,-15.3109276030963,-0.0967508101006611,ro,kidnapper,ransom,răpitor,răscumpărare,răpitorrăscumpărare,filozofie
răspuns,515.286846099493,563.013964897481,-0.753295595251634,-0.697979614294813,26.1379891830515,32.3413897648707,0.0683835158260507,0.0882932413448116,57,59,0,1,52,57,52,57,0,0,1,1,57,59,0,1,50,56,52,57,0,0,0.961538461538462,0.982456140350877,52,57,47.7271187979883,0.055315980956821,ro,answer,reply,rezolvare,răspuns,rezolvarerăspuns,ochi
răsărit,598.275874970821,610.445222213375,-0.520082271322451,-0.438254374890365,33.957669240618,27.6478122601848,0.120683751280958,0.102398799422849,51,55,1,1,48,54,48,54,0,0,1,1,51,54,1,2,46,52,48,53,0,1,0.958333333333333,0.981132075471698,48,54,12.1693472425542,0.081827896432086,ro,sunset,dawn,apus,răsărit,apusrăsărit,ierta
rău,574.070813553809,583.793473677888,-0.716431365845602,-0.581942508801711,21.039459108474,26.5345644951742,0.0758465811932621,0.10950903390989,64,66,3,1,59,57,59,58,1,0,1,0.982758620689655,64,65,3,2,57,56,59,58,1,0,0.966101694915254,0.96551724137931,59,57,9.72266012407908,0.134488857043891,ro,good,bad,bun,rău,bunrău,mândrie
războinic,650.887705877786,700.685403233351,-0.390144893069324,-0.229399418986816,35.0900489130335,38.2723841097451,0.0998328748715224,0.123433124105777,54,64,2,2,51,62,51,63,0,0,1,0.984126984126984,54,64,2,2,50,62,51,63,0,0,0.980392156862745,0.984126984126984,51,62,49.797697355565,0.160745474082508,ro,soldier,warrior,soldat,războinic,soldatrăzboinic,secțiune
sabotaj,698.074735829466,793.112984107098,-0.229239306238385,0.0364637598067785,28.7260729898664,46.3971071466229,0.0739784546701309,0.114967351956703,57,72,2,2,53,63,53,64,1,0,1,0.984375,58,72,1,2,47,63,54,64,0,0,0.87037037037037,0.984375,53,63,95.0382482776317,0.265703066045163,ro,espionage,sabotage,spionaj,sabotaj,spionajsabotaj,pui de somn
sac,677.386020000882,563.79327998392,-0.205941573885098,-0.58832217747927,46.3351457304164,21.5205438847039,0.308479146270204,0.0712981687567831,53,53,2,0,50,51,50,51,0,0,1,1,53,53,2,0,50,50,50,51,0,0,1,0.980392156862745,50,50,-113.592740016962,-0.382380603594172,ro,box,bag,cutie,sac,cutiesac,necesar
sacou,629.419999990928,674.707065229785,-0.503144702180325,-0.394237392917204,22.1135654358393,24.6956029621801,0.0788013251924926,0.0646301960283302,57,51,2,0,50,46,52,47,0,0,0.961538461538462,0.978723404255319,56,51,3,0,52,47,52,47,0,0,1,1,50,46,45.2870652388572,0.108907309263121,ro,shirt,jacket,cămașă,sacou,cămașăsacou,guvernator
salariu,565.995673080708,601.026326542637,-0.719491305143427,-0.743571563333329,19.7292108823598,23.1768507299464,0.0560568545337206,0.0585618937187689,58,53,4,2,52,49,53,49,0,0,0.981132075471698,1,58,53,4,2,53,49,53,49,0,0,1,1,52,49,35.0306534619292,-0.0240802581899018,ro,pension,salary,pensie,salariu,pensiesalariu,terapie
salată,581.254687501755,611.398018146705,-0.66169457451638,-0.517272058743739,22.738442937507,24.3662382943209,0.051722384404983,0.077753184380338,50,57,0,1,48,55,48,55,0,0,1,1,50,57,0,1,47,53,48,55,0,0,0.979166666666667,0.963636363636364,48,55,30.1433306449505,0.144422515772641,ro,soup,salad,supă,salată,supăsalată,murdar
salutare,568.267795866289,597.637134605697,-0.643458336418831,-0.590895072384695,28.0076186191126,23.8225659059834,0.108618807861167,0.0827356947881808,51,55,2,3,49,52,49,53,1,1,1,0.981132075471698,51,55,2,3,49,52,49,53,1,1,1,0.981132075471698,49,52,29.3693387394085,0.052563264034136,ro,congratulate,greet,felicitare,salutare,felicitaresalutare,cenușă
salvator,607.52831910566,623.716478295698,-0.421975102273707,-0.52552981748606,29.0968400286647,20.7897334413644,0.0795430978679499,0.0567055602358848,50,54,2,0,47,46,47,47,1,0,1,0.978723404255319,50,54,2,0,44,46,47,47,1,0,0.936170212765957,0.978723404255319,47,46,16.188159190037,-0.103554715212352,ro,hero,savior,erou,salvator,erousalvator,castron
samurai,692.549367331494,790.769181822834,-0.36895510931971,0.0473338056701373,28.9075694563718,34.0896597012435,0.0706025746877248,0.0841079487565559,53,53,2,2,49,44,49,47,1,1,1,0.936170212765957,53,54,2,1,39,47,49,48,1,0,0.795918367346939,0.979166666666667,49,44,98.2198144913399,0.416288914989847,ro,ninja,samurai,ninja,samurai,ninjasamurai,mulțime
sarcină,588.520420288628,611.292739142569,-0.614127273691115,-0.527898302760437,16.100382656513,31.0576515623154,0.0675556741348784,0.0769391907572383,75,50,4,1,69,46,69,47,2,0,1,0.978723404255319,74,50,5,1,67,47,68,47,3,0,0.985294117647059,1,69,46,22.7723188539416,0.0862289709306782,ro,birth,pregnancy,naștere,sarcină,nașteresarcină,hotel
sat,598.908395851975,673.930231879904,-0.447959972373134,-0.263172084893554,36.2138627119722,31.9003227259421,0.133369477369516,0.0960567525691425,52,78,0,1,48,69,50,73,0,1,0.96,0.945205479452055,52,77,0,2,48,69,50,73,0,1,0.96,0.945205479452055,48,69,75.0218360279292,0.184787887479581,ro,camp,village,tabără,sat,tabărăsat,isteț
satelit,664.484199987762,700.585583362583,-0.448837254583188,-0.221890283099201,31.3485992152721,24.5778510984544,0.0667040295687979,0.0645278608063702,56,55,1,2,50,48,52,48,1,0,0.961538461538462,1,56,55,1,2,46,45,52,48,1,0,0.884615384615385,0.9375,50,48,36.1013833748212,0.226946971483987,ro,radar,satellite,radar,satelit,radarsatelit,suge
scandal,605.626255740004,803.971511104373,-0.511962737318139,0.122832873469508,20.5635923255482,53.252168019018,0.0707825246889531,0.181131842921196,50,52,2,2,43,45,43,45,0,1,1,1,50,53,2,1,43,10,43,45,0,1,1,0.222222222222222,43,45,198.345255364369,0.634795610787646,ro,gossip,scandal,bârfă,scandal,bârfăscandal,adn
scaun,596.008966677891,594.599063820447,-0.613522046552674,-0.513820905577601,21.6243771103837,20.0408250658148,0.0656109611380879,0.0788140434563978,69,50,2,2,60,47,61,47,0,0,0.983606557377049,1,69,50,2,2,59,47,61,47,0,0,0.967213114754098,1,60,47,-1.40990285744408,0.0997011409750722,ro,table,chair,masă,scaun,masăscaun,societate
scrie,603.742425542352,636.592725510244,-0.678068243812001,-0.632723165484276,31.5067750335741,41.0891898111759,0.0781680595259443,0.0668521094229759,56,57,2,4,47,51,47,52,0,0,1,0.980769230769231,56,57,2,4,44,52,47,52,0,0,0.936170212765957,1,47,51,32.8502999678922,0.0453450783277258,ro,read,write,citi,scrie,citiscrie,alegere
scriitor,565.10493748481,539.941763625045,-0.668493123253716,-0.668189706878339,18.7794588389647,18.938542368195,0.0585134651586532,0.0556589952479481,54,55,5,1,48,55,48,55,0,1,1,1,54,55,5,1,47,54,48,55,0,1,0.979166666666667,0.981818181818182,48,55,-25.1631738597653,0.000303416375376342,ro,poet,writer,poet,scriitor,poetscriitor,buză
scris,537.737458355585,523.180020853968,-0.627108733285404,-0.756944786208599,42.5762314432764,19.981065674036,0.169940119812067,0.0558746692924664,51,51,1,1,48,48,48,48,1,0,1,1,51,51,1,1,47,47,48,48,1,0,0.979166666666667,0.979166666666667,48,48,-14.5574375016167,-0.129836052923195,ro,reading,writing,citit,scris,cititscris,profit
scrisoare,608.909708331194,587.478659570913,-0.634729468027977,-0.520319676728887,25.3302352202124,19.5599456132147,0.0647240088320159,0.0627015685814852,51,55,0,0,48,47,48,48,0,0,1,0.979166666666667,51,55,0,0,46,48,48,48,0,0,0.958333333333333,1,48,47,-21.4310487602813,0.11440979129909,ro,telegram,letter,telegramă,scrisoare,telegramăscrisoare,fum
scuza,550.377711539517,608.694411726137,-0.701641735764314,-0.513852514941328,22.0016868050807,38.3343691461715,0.0670886254048874,0.103040326538034,54,53,0,1,52,51,52,51,0,1,1,1,54,54,0,0,50,51,52,52,0,0,0.961538461538462,0.980769230769231,52,51,58.3167001866196,0.187789220822986,ro,forgive,excuse,ierta,scuza,iertascuza,sănătos
scăpa,722.752666664576,666.613360018576,-0.246962734960401,-0.383757356572578,54.8799868143345,41.6555828218829,0.153347447122029,0.110644123720944,54,53,4,1,51,50,52,50,1,0,0.980769230769231,1,55,53,3,1,46,49,53,50,0,0,0.867924528301887,0.98,51,50,-56.1393066459992,-0.136794621612177,ro,rescue,save,salva,scăpa,salvascăpa,proaspăt
se uită,622.588319980578,691.278166678796,-0.454221365417296,-0.12783288655709,18.6509045015284,26.1425611023073,0.0591123006733784,0.100109794731844,51,62,0,4,50,54,50,55,0,0,1,0.981818181818182,51,61,0,5,49,52,50,55,0,0,0.98,0.945454545454545,50,54,68.6898466982174,0.326388478860206,ro,look,watch,privește,se uită,priveștese uită,unchi
seară,551.769630420696,617.358557629185,-0.645767258697363,-0.399484920819967,29.3449134744265,32.2992421649795,0.0837342528818298,0.0865994222297437,50,61,0,1,46,52,48,53,0,0,0.958333333333333,0.981132075471698,50,61,0,1,48,29,48,53,0,0,1,0.547169811320755,46,52,65.5889272084886,0.246282337877396,ro,night,evening,noapte,seară,noapteseară,flata
sediu,597.876755554215,679.583862068649,-0.519495138990995,-0.348547148519953,36.0237302189805,33.0114847045698,0.0990605289915295,0.0948971315179643,50,67,2,5,45,58,47,59,1,2,0.957446808510638,0.983050847457627,50,66,2,6,47,58,47,58,1,3,1,1,45,58,81.7071065144341,0.170947990471041,ro,base,headquarters,bază,sediu,bazăsediu,garanție
selectați,674.204222237822,728.47629789548,-0.316539098045809,-0.06643578314296,36.5041945134263,32.5668154079623,0.0924072536427898,0.105778618878016,51,50,1,1,45,47,46,48,1,1,0.978260869565217,0.979166666666667,51,51,1,0,45,47,46,49,1,0,0.978260869565217,0.959183673469388,45,47,54.2720756576583,0.250103314902849,ro,choose,select,alege,selectați,alegeselectați,telegramă
semnal,595.762814813444,616.47908330011,-0.549965150376431,-0.502917021317696,25.6482046095515,36.2114439918039,0.0758318796451545,0.102737597965414,56,50,0,1,54,48,54,48,0,0,1,1,56,50,0,1,54,48,54,48,0,0,1,1,54,48,20.7162684866657,0.0470481290587353,ro,frequency,signal,frecvență,semnal,frecvențăsemnal,sinucidere
semnare,683.301957386391,780.324047616479,-0.295800064222072,-0.0226999707021898,34.5373744365953,56.1764372185423,0.0855195759247829,0.117704941208662,50,50,3,2,47,42,47,44,2,0,1,0.954545454545455,50,50,3,2,46,44,47,44,2,0,0.978723404255319,1,47,42,97.022090230088,0.273100093519882,ro,form,sign,formular,semnare,formularsemnare,creier
semnătură,653.246055580324,633.409862720038,-0.503560568608661,-0.475793280513531,29.1359932748528,33.076272176839,0.0624275238494231,0.10389990022385,60,54,1,0,54,51,54,51,0,0,1,1,60,54,1,0,53,51,54,51,0,0,0.981481481481482,1,54,51,-19.8361928602858,0.0277672880951306,ro,stamp,signature,timbru,semnătură,timbrusemnătură,comun
senat,652.133232150641,724.925422208196,-0.49127563902448,-0.237073889413257,21.5548943801619,31.0561131715721,0.0676114147443846,0.0812075011433233,65,53,3,1,56,45,56,49,0,0,1,0.918367346938776,64,53,4,1,56,48,56,49,0,0,1,0.979591836734694,56,45,72.7921900575542,0.254201749611224,ro,parliament,senate,parlament,senat,parlamentsenat,diamant
senator,612.618795459907,628.097423118074,-0.591396283177506,-0.394844533464796,27.0306605132868,24.4214159716156,0.0776183267808569,0.0793368723678851,50,58,2,3,44,52,44,54,0,0,1,0.962962962962963,50,58,2,3,42,54,44,54,0,0,0.954545454545455,1,44,52,15.4786276581665,0.19655174971271,ro,governor,senator,guvernator,senator,guvernatorsenator,încurcătură
sensibil,619.709104136605,606.99015217946,-0.476474362209876,-0.538142796105936,43.7960610489447,24.227396088894,0.116119935333497,0.0791804341462561,53,52,1,0,48,46,49,47,0,0,0.979591836734694,0.978723404255319,53,52,1,0,47,47,49,47,0,0,0.959183673469388,1,48,46,-12.7189519571451,-0.0616684338960594,ro,delicate,sensitive,delicat,sensibil,delicatsensibil,personaj
sentiment,579.548639993762,668.174224493831,-0.565415982211791,-0.44478483921656,28.0045275824492,38.0747087259334,0.0939478525144327,0.103198871560422,50,56,1,2,50,49,50,49,1,0,1,1,50,55,1,3,50,47,50,48,1,1,1,0.979166666666667,50,49,88.6255845000684,0.120631142995231,ro,impression,feeling,impresie,sentiment,impresiesentiment,picnic
seringă,721.226097558691,750.704466678444,-0.19499016088098,-0.129942706634641,29.3720133723904,30.6666984261905,0.0901964108916267,0.0889170266113223,51,51,1,3,41,45,43,45,0,1,0.953488372093023,1,51,51,1,3,34,45,43,45,0,1,0.790697674418605,1,41,45,29.4783691197531,0.0650474542463394,ro,needle,syringe,ac,seringă,acseringă,contract
servitoare,696.731520797384,728.399425930521,-0.424589877077765,-0.188303447511409,32.2790089196381,37.7577116127799,0.0722228755580842,0.0894933485126368,51,57,2,0,48,54,48,54,1,0,1,1,51,57,2,0,46,50,48,54,1,0,0.958333333333333,0.925925925925926,48,54,31.6679051331371,0.236286429566356,ro,nanny,maid,bonă,servitoare,bonăservitoare,paranoic
servitor,601.242630457415,598.985843194282,-0.501080221605289,-0.544434399814014,21.1717122513417,20.4330581853534,0.0668958066457851,0.0684404145000333,52,52,2,1,46,51,46,51,1,0,1,1,52,52,2,1,45,47,46,51,1,0,0.978260869565217,0.92156862745098,46,51,-2.25678726313299,-0.0433541782087253,ro,slave,servant,sclav,servitor,sclavservitor,album
sete,550.872909062527,640.858456567607,-0.690578068250043,-0.360771865052617,16.0709309347649,35.729068825081,0.0518895918607633,0.095220234473131,56,50,1,0,55,46,55,47,1,0,1,0.978723404255319,56,50,1,0,53,47,55,47,1,0,0.963636363636364,1,55,46,89.9855475050807,0.329806203197426,ro,hunger,thirst,foame,sete,foamesete,personal
sfert,598.15843133015,675.441000004948,-0.537737965859101,-0.251810587205501,23.5692178920462,32.5729902902167,0.082194382221794,0.134194323456602,55,50,0,0,51,47,51,49,0,0,1,0.959183673469388,55,50,0,0,50,44,51,49,0,0,0.980392156862745,0.897959183673469,51,47,77.2825686747975,0.285927378653599,ro,half,quarter,jumătate,sfert,jumătatesfert,îndoială
sfătui,661.512020853974,718.699520883021,-0.291479906868543,-0.162877524961845,41.6852896685678,40.1555608663642,0.113784651397536,0.118501268673902,50,59,0,2,48,48,48,48,0,0,1,1,50,60,0,1,48,47,48,48,0,0,1,0.979166666666667,48,48,57.1875000290472,0.128602381906698,ro,advice,advise,sfat,sfătui,sfatsfătui,pui
siguranță,545.338744699129,732.7933724916,-0.625088749581385,-0.235984653206134,20.1521980261009,57.7881266700818,0.0657695849798406,0.177851022983498,51,56,0,1,47,51,47,51,0,1,1,1,51,55,0,2,47,50,47,50,0,2,1,1,47,51,187.454627792471,0.389104096375251,ro,security,safety,securitate,siguranță,securitatesiguranță,tumoare
simbol,616.7836363287,583.005622647685,-0.546819988700977,-0.570034269761327,34.9159545163053,21.3218763707237,0.100586683964126,0.0780856974159425,50,54,0,1,44,53,44,53,0,0,1,1,49,54,1,1,41,53,43,53,1,0,0.953488372093023,1,44,53,-33.7780136810155,-0.0232142810603503,ro,flag,symbol,steag,simbol,steagsimbol,noapte
simplu,528.907396202675,553.229208362336,-0.73506545920108,-0.781962252476499,16.1085542351675,23.3729684248988,0.0515203855686146,0.0509079592145678,54,51,0,2,53,48,53,48,0,0,1,1,54,51,0,2,53,47,53,48,0,0,1,0.979166666666667,53,48,24.3218121596616,-0.0468967932754186,ro,simply,simple,pur şi simplu,simplu,pur şi simplusimplu,securitate
sincer,574.322749980194,587.623914910051,-0.730899376072376,-0.61015070540521,27.9232114319445,26.8936721636685,0.070949521124071,0.0706513823561301,52,51,0,1,48,48,48,48,0,0,1,1,52,51,0,1,46,48,48,48,0,0,0.958333333333333,1,48,47,13.301164929857,0.120748670667166,ro,decent,honest,decent,sincer,decentsincer,echipamente
sindrom,776.753265303412,726.3407777781,0.0929608449241212,-0.00729433226380211,44.9947913449831,32.9911760280544,0.127650344059986,0.125454540182141,51,51,2,1,49,45,50,48,1,0,0.98,0.9375,50,51,3,1,47,44,49,48,2,0,0.959183673469388,0.916666666666667,49,45,-50.4124875253127,-0.100255177187923,ro,symptom,syndrome,simptom,sindrom,simptomsindrom,porunci
singuratic,644.038148936609,738.897062489347,-0.399976578127702,-0.0972565270808607,41.407429102382,31.0145350317041,0.108896061236949,0.101260973008623,52,52,2,0,47,48,48,49,1,0,0.979166666666667,0.979591836734694,53,52,1,0,48,48,48,49,1,0,1,0.979591836734694,47,48,94.8589135527385,0.302720051046842,ro,alone,lonely,singur,singuratic,singursinguratic,puls
sintagmă,873.719914880516,927.719868412905,0.375229422144912,0.533672610697479,42.052438695469,75.6414221862383,0.113630727756332,0.228631759721316,55,51,3,2,47,38,54,45,1,0,0.87037037037037,0.844444444444444,56,51,2,2,53,44,55,45,0,0,0.963636363636364,0.977777777777778,47,38,53.9999535323894,0.158443188552566,ro,dictionary,phrase,dicţionar,sintagmă,dicţionarsintagmă,buget
sistem,538.695020009662,562.773936186097,-0.626982656505746,-0.639749592538104,18.5910594697348,23.8313148580706,0.0788971110123764,0.0526391218678719,52,50,0,1,50,47,50,47,0,1,1,1,52,50,0,1,49,47,50,47,0,1,0.98,1,50,47,24.0789161764354,-0.0127669360323579,ro,network,system,reţea,sistem,reţeasistem,lună
slab,561.218080012763,592.061912256593,-0.671581667130692,-0.609500862904235,20.0520415434899,33.3123310812392,0.0577380883524237,0.091006940177759,55,59,0,2,50,57,50,57,0,1,1,1,55,59,0,2,49,55,50,57,0,1,0.98,0.964912280701754,50,57,30.8438322438303,0.0620808042264563,ro,strong,weak,puternic,slab,puternicslab,amantă
slănină,705.552981886873,742.971367342638,-0.204157778353833,-0.0744119490204137,24.032737110816,30.8667190712193,0.0701335653517634,0.105299914495461,59,55,1,1,55,49,55,51,0,0,1,0.96078431372549,59,55,1,1,55,42,55,51,0,0,1,0.823529411764706,55,49,37.4183854557657,0.12974582933342,ro,toast,bacon,pâine prăjită,slănină,pâine prăjităslănină,uragan
soare,510.851411771032,630.036956527968,-0.852193098803846,-0.471020911462803,18.9155321774912,36.928372891555,0.052860452939606,0.107287386269366,51,50,0,0,51,46,51,46,0,0,1,1,51,50,0,0,51,45,51,46,0,0,1,0.978260869565217,51,46,119.185544756936,0.381172187341043,ro,moon,sun,lună,soare,lunăsoare,zgâria
sobă,588.587346971491,702.286680861458,-0.609153568434516,-0.0914778575730251,18.6611387811744,35.2567083973024,0.0601715687642166,0.105005951300373,54,50,1,0,49,47,49,47,0,0,1,1,54,50,1,0,49,46,49,47,0,0,1,0.978723404255319,49,47,113.699333889967,0.517675710861491,ro,oven,stove,cuptor,sobă,cuptorsobă,rezulta
solar,670.981259999474,661.523391310698,-0.394981205842917,-0.314640593010926,60.3901720736711,24.9290231302352,0.191333535463782,0.0780751233130548,54,53,0,3,50,46,50,48,0,0,1,0.958333333333333,53,53,1,3,47,48,49,48,1,0,0.959183673469388,1,50,46,-9.45786868877599,0.0803406128319913,ro,lunar,solar,lunar,solar,lunarsolar,încărcătură
solid,594.862372551223,600.461791634856,-0.652583039266872,-0.464401100474584,27.6810509964924,23.4576643894025,0.0711831204429451,0.0922190450924707,55,50,1,0,51,48,52,48,0,0,0.980769230769231,1,55,49,1,1,51,45,52,47,0,1,0.980769230769231,0.957446808510638,51,48,5.59941908363271,0.188181938792288,ro,tough,hard,dur,solid,dursolid,creare
sondă,720.712818169139,747.663155560259,-0.144680177710989,0.00384623257525011,30.3815642918044,38.2316137297374,0.109767699234806,0.145668218412108,59,50,2,0,55,45,55,46,0,0,1,0.978260869565217,58,50,3,0,54,43,54,46,1,0,1,0.934782608695652,55,45,26.95033739112,0.148526410286239,ro,capsule,probe,capsulă,sondă,capsulăsondă,curaj
sos,645.302942319041,665.824933323978,-0.385344914134028,-0.310546580929386,47.8915100924513,37.4371833216425,0.162571602272156,0.132899087647404,55,80,1,2,52,75,52,76,0,0,1,0.986842105263158,55,80,1,2,52,75,52,76,0,0,1,0.986842105263158,52,75,20.5219910049366,0.0747983332046416,ro,cream,sauce,cremă,sos,cremăsos,radar
soție,509.625039206111,562.490811349775,-0.891518660638825,-0.660331165133995,26.3112956674606,28.6629356532163,0.0696586819095593,0.107214510767335,57,57,1,1,51,53,51,53,0,0,1,1,56,57,2,1,49,49,51,53,0,0,0.96078431372549,0.924528301886792,51,53,52.8657721436633,0.231187495504831,ro,husband,wife,soț,soție,soțsoție,calibru
spaghete,691.632600001334,759.303846141482,-0.201987568102058,-0.0651427348293384,31.2953897016176,41.3050874762835,0.103630035874622,0.119265876440205,52,55,0,1,50,52,50,52,0,0,1,1,52,54,0,2,41,51,50,51,0,1,0.82,1,50,52,67.671246140148,0.13684483327272,ro,lasagna,spaghetti,lasagna,spaghete,lasagnaspaghete,prezenţă
sparge,719.451269234691,694.298918388028,-0.0826039015388077,-0.233622428278531,40.9896375951885,49.6010963214495,0.133226825489887,0.155331012861252,60,53,4,0,52,49,55,49,3,0,0.945454545454545,1,62,53,2,0,29,48,57,49,1,0,0.508771929824561,0.979591836734694,52,49,-25.152350846663,-0.151018526739723,ro,smash,break,izbi,sparge,izbisparge,stadion
spate,534.764630419676,514.457038499232,-0.706354128511115,-0.769585714185399,21.5330433254626,16.2829401678297,0.0703241425671961,0.0487804274606061,50,53,1,0,46,52,46,52,1,0,1,1,50,53,1,0,45,52,46,52,1,0,0.978260869565217,1,46,52,-20.3075919204434,-0.0632315856742843,ro,front,rear,față,spate,fațăspate,amator
specialist,651.911999975985,661.946592602402,-0.415408993388333,-0.336052541840228,38.2690012196407,27.8749074510417,0.105688665857944,0.0823449997726785,56,55,2,2,52,54,53,54,0,1,0.981132075471698,1,56,55,2,2,52,52,53,54,0,1,0.981132075471698,0.962962962962963,52,54,10.0345926264175,0.0793564515481047,ro,expert,specialist,expert,specialist,expertspecialist,merita
spectaculos,704.288208353507,802.432203721297,-0.300439610146156,-0.0152741105549659,55.3848061160307,51.8413279658243,0.129352869686731,0.14660182559333,54,61,3,0,48,54,48,57,0,0,1,0.947368421052632,54,61,3,0,45,56,48,57,0,0,0.9375,0.982456140350877,48,54,98.14399536779,0.28516549959119,ro,sensational,spectacular,senzaţional,spectaculos,senzaţionalspectaculos,citit
spirit,568.681877552785,613.288711523782,-0.674899043594331,-0.511426941768437,24.5850595855215,27.1056249027365,0.0712525987123862,0.0920361416744792,53,52,1,1,49,52,49,52,0,1,1,1,53,52,1,1,48,42,49,52,0,1,0.979591836734694,0.807692307692308,49,52,44.6068339709971,0.163472101825893,ro,soul,spirit,suflet,spirit,sufletspirit,chin
