target_word_unique,avgRT_related,avgRT_unrelated,avgZ_RT_related,avgZ_RT_unrelated,seRT_related,seRT_unrelated,seZ_RT_related,seZ_RT_unrelated,target_answeredN_related,target_answeredN_unrelated,target_timeoutN_related,target_timeoutN_unrelated,target_correct_keep_related,target_correct_keep_unrelated,target_answeredN_keep_related,target_answeredN_keep_unrelated,target_timeoutN_keep_related,target_timeoutN_keep_unrelated,target_prop_correct_keep_related,target_prop_correct_keep_unrelated,cue_answeredN_related,cue_answeredN_unrelated,cue_timeoutN_related,cue_timeoutN_unrelated,cue_correct_keep_related,cue_correct_keep_unrelated,cue_answeredN_keep_related,cue_answeredN_keep_unrelated,cue_timeoutN_keep_related,cue_timeoutN_keep_unrelated,cue_prop_correct_keep_related,cue_prop_correct_keep_unrelated,target_sample_keep_related,target_sample_keep_unrelated,avgRT_prime,avgZ_prime,language,en_cue,en_target,zh_hk_cue,zh_hk_target,zh_hk_word_combo
再見,602.69444444057,543.302933319229,-0.360012066323589,-0.629167099998686,105.7651181863,27.9525783916915,0.40976090341004,0.0689080342434685,12,19,1,1,9,15,9,15,0,0,1,1,12,19,1,1,9,14,9,15,0,0,1,0.933333333333333,9,15,-59.3915111213412,-0.269155033675098,zh_hk,hello,bye,你好,再見,你好再見
冬天,507.009222224148,557.338000009541,-0.855902610763228,-0.557824328933205,53.0840030359465,84.1577470091474,0.150251437732969,0.236161659739772,13,9,1,1,9,5,9,5,1,0,1,1,13,9,1,1,9,5,9,5,1,0,1,1,9,5,50.3287777853928,0.298078281830023,zh_hk,summer,winter,夏天,冬天,夏天冬天
冷靜,463.969533331955,485.518466670598,-0.799582135519846,-0.803627648561818,23.1066512694027,28.2552376401812,0.0881430037559094,0.104804027367427,18,16,2,2,15,15,15,15,0,0,1,1,18,16,2,2,15,15,15,15,0,0,1,1,15,15,21.5489333386427,-0.00404551304197154,zh_hk,quiet,calm,安靜,冷靜,安靜冷靜
凌,1081.22566667615,896.46785714963,1.58582898718071,0.665295904171136,228.148695811716,87.1749918039595,0.903514448704524,0.319838330330559,14,13,1,0,6,7,10,13,0,0,0.6,0.538461538461538,14,13,1,0,9,9,10,13,0,0,0.9,0.692307692307692,6,7,-184.757809526517,-0.920533083009576,zh_hk,ming,ling,明,凌,明凌
凍結,572.802083327541,672.899250001118,-0.422366540554454,-0.208027412906958,58.5759604479162,56.2726479079204,0.184546129271219,0.116432776814136,12,26,1,0,12,24,12,24,0,0,1,1,12,26,1,0,12,24,12,24,0,0,1,1,12,24,100.097166673576,0.214339127647496,zh_hk,melt,freeze,融化,凍結,融化凍結
出租,694.059166661073,551.97133333397,-0.124952802607374,-0.544152004990731,134.19520257059,55.1816762099034,0.399402119055364,0.153058561895385,15,9,0,0,12,6,12,6,0,0,1,1,15,9,0,0,12,6,12,6,0,0,1,1,12,6,-142.087833327102,-0.419199202383357,zh_hk,hire,rent,聘請,出租,聘請出租
分區,688.233866670588,763.014700004106,-0.148740736030986,0.192140703796285,58.4725599949082,71.0150841803584,0.165947344359371,0.233165227002947,17,17,1,2,15,10,17,15,0,1,0.88235294117647,0.666666666666667,17,17,1,2,7,15,17,15,0,1,0.411764705882353,1,15,10,74.7808333335183,0.340881439827271,zh_hk,county,district,縣市,分區,縣市分區
分析,469.911285707935,475.99885713413,-0.679470052122032,-0.731213838240398,27.5742705871565,15.8497580591918,0.103182876132714,0.0550194510962108,12,17,0,1,7,14,7,14,0,0,1,1,12,17,0,1,7,12,7,14,0,0,1,0.857142857142857,7,14,6.08757142619487,-0.0517437861183664,zh_hk,autopsy,analysis,驗屍,分析,驗屍分析
分鐘,511.542800007132,609.137666667848,-0.591703909430031,-0.248490190723573,55.4235352089859,41.2865538571754,0.307691209235649,0.156121128352978,9,18,0,0,5,12,5,12,0,0,1,1,9,18,0,0,4,11,5,12,0,0,0.8,0.916666666666667,5,12,97.5948666607161,0.343213718706458,zh_hk,second,minute,秒鐘,分鐘,秒鐘分鐘
切割,576.093040004971,564.888428567111,-0.532305840454053,-0.549187861164061,28.2845932874467,48.5039765636677,0.0800411266268837,0.129808921209146,30,7,3,0,25,7,27,7,0,0,0.925925925925926,1,30,7,3,0,26,4,27,7,0,0,0.962962962962963,0.571428571428571,25,7,-11.2046114378603,-0.0168820207100077,zh_hk,tear,cut,撕開,切割,撕開切割
初級,550.319062503866,556.511294119544,-0.511464506293649,-0.553153509263604,32.7798280997056,30.4959399826749,0.104923581947488,0.0846135761263345,17,18,1,0,16,17,16,17,0,0,1,1,18,18,0,0,16,17,16,17,0,0,1,1,16,17,6.19223161567845,-0.0416890029699546,zh_hk,senior,junior,高級,初級,高級初級
利刀,622.45637501089,854.840857158135,-0.324141815165006,0.704274682453439,60.5586468663854,145.127026341497,0.177630999396702,0.494356063709528,20,27,1,0,8,14,14,21,0,0,0.571428571428571,0.666666666666667,20,26,1,1,6,21,14,21,0,0,0.428571428571429,1,8,14,232.384482147244,1.02841649761845,zh_hk,sword,knife,佩劍,利刀,佩劍利刀
制服,667.556153842772,606.635899999412,-0.236261026145485,-0.415045579430802,69.2564504347953,57.1994442894643,0.223024980178455,0.259488078553258,16,13,0,0,13,10,13,10,0,0,1,1,16,13,0,0,13,10,13,10,0,0,1,1,13,10,-60.9202538433605,-0.178784553285317,zh_hk,badge,uniform,徽章,制服,徽章制服
刺客,686.754818176671,635.813600004435,-0.173350006693812,-0.373546796647344,85.4465342011198,62.0690234745044,0.202183933777822,0.143728218189081,25,12,0,1,22,10,23,10,0,0,0.956521739130435,1,25,12,0,1,22,9,23,10,0,0,0.956521739130435,0.9,22,10,-50.9412181722353,-0.200196789953532,zh_hk,mercenary,assassin,僱傭兵,刺客,僱傭兵刺客
前往,579.407333335344,582.141363686776,-0.512150277416986,-0.441384799483685,56.2730590500406,22.9475941161682,0.157552209282891,0.0798237147068143,17,25,1,1,12,22,12,22,0,0,1,1,17,25,1,1,12,22,12,22,0,0,1,1,12,22,2.73403035143167,0.0707654779333014,zh_hk,enter,go,進入,前往,進入前往
創意,546.192071428302,720.019666662762,-0.655255636690045,-0.00520950435361436,76.4045358961072,100.594534053657,0.168663382378181,0.288972920882707,17,21,0,1,14,15,14,15,0,0,1,1,17,20,0,2,14,2,14,13,0,2,1,0.153846153846154,14,15,173.827595234459,0.650046132336431,zh_hk,imagination,creativity,想像力,創意,想像力創意
劇場,516.976333341925,634.670866661853,-0.706626810476852,-0.321217614367101,30.5639840179731,57.7012876703964,0.0963793429411358,0.145781759821955,14,18,1,0,12,15,12,16,1,0,1,0.9375,14,18,1,0,12,13,12,16,1,0,1,0.8125,12,15,117.694533319928,0.385409196109751,zh_hk,cinema,theater,戲院,劇場,戲院劇場
力量,598.181045529666,523.954500004926,-0.449834540050115,-0.783888248942999,59.4909599991491,42.9971462469722,0.188364243619202,0.110313404327139,27,14,0,0,22,14,23,14,0,0,0.956521739130435,1,27,14,0,0,21,13,23,14,0,0,0.91304347826087,0.928571428571429,22,14,-74.2265455247408,-0.334053708892884,zh_hk,strength,force,氣力,力量,氣力力量
功能,550.552399998808,502.096615387216,-0.517030309049834,-0.984123753533966,53.1558068678459,40.6754266919514,0.165924224956226,0.0992032416249204,17,16,1,1,15,13,16,13,1,0,0.9375,1,17,16,1,1,16,13,16,13,1,0,1,1,15,13,-48.4557846115912,-0.467093444484132,zh_hk,operational,functional,操作,功能,操作功能
助手,547.712900000005,587.401100023836,-0.674570195225781,-0.131262811415661,74.3670883231603,45.3181686676009,0.188338469734917,0.258520923859985,13,10,0,0,10,10,10,10,0,0,1,1,13,10,0,0,9,8,10,10,0,0,0.9,0.8,10,10,39.6882000238312,0.54330738381012,zh_hk,secretary,assistant,秘書,助手,秘書助手
勃起,643.139320001875,941.118222224791,-0.225701101094742,0.812730786369158,31.3051771727109,179.496938131162,0.0991564305765201,0.544552110300288,29,13,0,1,25,9,26,10,0,0,0.961538461538462,0.9,29,13,0,1,26,9,26,10,0,0,1,0.9,25,9,297.978902222917,1.0384318874639,zh_hk,orgasm,erection,高潮,勃起,高潮勃起
勇敢,537.713416663775,573.077307696347,-0.641227248541277,-0.501261177168367,51.2679959866781,44.8339739549885,0.148830294557248,0.153264809347511,12,18,3,0,12,13,12,13,0,0,1,1,12,18,3,0,12,13,12,13,0,0,1,1,12,13,35.3638910325717,0.139966071372909,zh_hk,noble,brave,高貴,勇敢,高貴勇敢
勒索,714.484700011858,673.951352938966,-0.142613052825825,-0.243776407565934,79.4020640755258,46.7452440355844,0.244580251002228,0.130639687753478,13,24,0,0,10,17,10,18,0,0,1,0.944444444444444,13,24,0,0,10,18,10,18,0,0,1,1,10,17,-40.5333470728923,-0.101163354740108,zh_hk,bribe,blackmail,賄賂,勒索,賄賂勒索
動作,543.945222221787,560.514176473852,-0.560705121026646,-0.45233568832941,20.257465867413,44.5696819372074,0.0998259160733946,0.15422955221498,12,18,0,2,9,17,9,17,0,0,1,1,12,18,0,2,9,17,9,17,0,0,1,1,9,17,16.5689542520648,0.108369432697236,zh_hk,gesture,act,手勢,動作,手勢動作
動物,554.865999994508,543.950636353974,-0.781560667553604,-0.594982617812786,54.1851747946675,83.8908701031216,0.0963843808595752,0.250859481033548,11,15,2,0,7,11,8,11,0,0,0.875,1,11,15,2,0,8,10,8,11,0,0,1,0.909090909090909,7,11,-10.9153636405346,0.186578049740818,zh_hk,beast,animal,野獸,動物,野獸動物
動脈,765.908714281869,762.248153842679,0.0885429184142534,0.438161794622366,131.629270583152,161.512118528141,0.536587848902603,0.64777250363147,13,17,1,1,7,13,10,15,0,1,0.7,0.866666666666667,13,17,1,1,7,15,10,15,0,1,0.7,1,7,13,-3.66056043919048,0.349618876208113,zh_hk,vein,artery,靜脈,動脈,靜脈動脈
包裹,505.869000008897,700.4123749942,-0.58868108051343,-0.0731438300603824,14.5995984961108,97.1381102507525,0.0582346043186029,0.248682337302595,16,8,2,0,12,8,12,8,0,0,1,1,17,8,1,0,12,8,12,8,0,0,1,1,12,8,194.543374985303,0.515537250453048,zh_hk,envelope,package,信封,包裹,信封包裹
北方,463.05244445167,618.353909111926,-0.797421235889516,-0.209648185829126,36.2939755861084,47.970041803091,0.126360645296707,0.230924276368945,12,15,1,3,9,11,9,12,0,1,1,0.916666666666667,11,15,2,3,9,12,9,12,0,1,1,1,9,11,155.301464660256,0.58777305006039,zh_hk,south,north,南方,北方,南方北方
區域,705.929333322397,773.427153837667,-0.105297234874789,-0.156659380896435,125.762700387871,167.660006423401,0.386388932568186,0.338729319608288,12,15,1,0,9,13,9,13,0,0,1,1,12,15,1,0,9,13,9,13,0,0,1,1,9,13,67.49782051527,-0.0513621460216457,zh_hk,area,zone,範圍,區域,範圍區域
十二月,454.20935715371,548.274307695036,-0.954445584403718,-0.536750338738381,18.4279814704794,28.0438372093898,0.0800318371902473,0.0550716949018807,17,15,0,1,14,13,14,13,0,0,1,1,17,15,0,1,14,13,14,13,0,0,1,1,14,13,94.0649505413266,0.417695245665336,zh_hk,november,december,十一月,十二月,十一月十二月
十億,584.27233333235,632.340400000122,-0.468318532202199,-0.312901692977555,51.3519125178643,28.0795186976035,0.174402564662432,0.110171709721059,9,20,0,1,9,15,9,17,0,0,1,0.88235294117647,9,20,0,1,9,17,9,17,0,0,1,1,9,15,48.0680666677717,0.155416839224643,zh_hk,million,billion,百萬,十億,百萬十億
十年,540.645999998288,580.878272730672,-0.525953996907297,-0.470189144283605,32.2732480732117,42.4069136489618,0.145893053713277,0.141835049037946,14,13,0,0,9,11,9,11,0,0,1,1,14,13,0,0,8,11,9,11,0,0,0.888888888888889,1,9,11,40.2322727323842,0.0557648526236927,zh_hk,century,decade,世紀,十年,世紀十年
十月,452.753214287412,569.368437519282,-0.885853987325921,-0.413113291214844,25.6788222767885,34.236884316615,0.0819068058444646,0.106111493375592,15,16,1,1,14,16,14,16,0,0,1,1,15,16,1,1,13,15,14,16,0,0,0.928571428571429,0.9375,14,16,116.615223231871,0.472740696111077,zh_hk,september,october,九月,十月,九月十月
午餐,479.845722223179,545.625999988189,-0.738639669681552,-0.58788293583361,22.6720758601246,41.2271551551437,0.109242541072781,0.136337385039945,20,13,1,0,18,11,18,11,0,0,1,1,20,13,1,0,17,10,18,11,0,0,0.944444444444444,0.909090909090909,18,11,65.7802777650097,0.150756733847942,zh_hk,snack,lunch,零食,午餐,零食午餐
卓越,544.628466669047,752.896083335082,-0.541431422236154,0.15009089048702,36.9801507909619,85.1014518949306,0.113000443332483,0.323635396628844,19,12,1,0,15,12,16,12,0,0,0.9375,1,18,12,2,0,14,12,15,12,1,0,0.933333333333333,1,15,12,208.267616666035,0.691522312723174,zh_hk,exceptional,remarkable,非凡,卓越,非凡卓越
協助,542.211333336347,567.449052632901,-0.582757193443406,-0.512503645633952,46.3182023312843,29.3086841163016,0.16075105988056,0.114245027486894,7,25,2,1,6,19,6,20,0,0,1,0.95,7,25,2,1,6,14,6,20,0,0,1,0.7,6,19,25.2377192965539,0.0702535478094543,zh_hk,help,assist,幫忙,協助,幫忙協助
協議,797.065888930975,645.524083335392,0.0565252530628512,-0.252990788409934,171.382516433388,83.6728847341956,0.350173128123268,0.278149283657972,12,16,1,1,9,12,10,13,0,0,0.9,0.923076923076923,12,16,1,1,9,13,10,13,0,0,0.9,1,9,12,-151.541805595584,-0.309516041472785,zh_hk,contract,agreement,合同,協議,合同協議
協議.1,602.782200003113,715.009999996419,-0.389615224941014,-0.0711117282880286,64.5902853539163,137.446419525556,0.196019623931187,0.274118422338149,12,12,0,0,10,11,10,11,0,0,1,1,12,12,0,0,10,9,10,11,0,0,1,0.818181818181818,10,11,112.227799993306,0.318503496652985,zh_hk,rule,protocol,規則,協議,規則協議
博物館,484.159538454372,573.758818186505,-0.805428723117485,-0.454140735035058,26.3495688580842,40.3955825537627,0.0764501764370016,0.114616686888564,15,13,1,1,13,11,13,11,0,0,1,1,15,13,1,1,13,11,13,11,0,0,1,1,13,11,89.599279732133,0.351287988082428,zh_hk,library,museum,圖書館,博物館,圖書館博物館
危機,589.503235291693,550.073142859249,-0.328864490873961,-0.469400189111603,78.3934305266092,61.6041817744662,0.293736423187853,0.209106708857593,19,16,2,0,17,14,17,14,1,0,1,1,19,16,2,0,16,14,17,14,1,0,0.941176470588235,1,17,14,-39.4300924324438,-0.140535698237642,zh_hk,situation,crisis,情況,危機,情況危機
危險,485.415000008903,610.829789470183,-0.68788930985655,-0.476614020762187,47.4810795034868,60.3772598834405,0.234041527302061,0.152925174520189,10,22,0,1,4,19,4,19,0,0,1,1,10,22,0,1,4,18,4,19,0,0,1,0.947368421052632,4,19,125.41478946128,0.211275289094363,zh_hk,risky,dangerous,冒險,危險,冒險危險
危險.1,574.655538467762,656.627428572088,-0.405414760712364,-0.250752803279389,82.4151097504421,74.6762245017085,0.388610536467568,0.271163411076033,18,14,0,1,13,7,13,8,0,0,1,0.875,17,13,1,2,13,7,13,7,0,1,1,1,13,7,81.9718901043261,0.154661957432975,zh_hk,risk,danger,風險,危險,風險危險
卸責,743.3827777795,867.821999997553,0.378958873932925,0.579501759910485,84.7858065128763,110.522648998816,0.321251789067964,0.354245330135419,14,17,0,0,9,12,11,13,0,0,0.818181818181818,0.923076923076923,14,16,0,1,9,12,11,12,0,1,0.818181818181818,1,9,12,124.439222218053,0.200542885977559,zh_hk,unreasonable,irresponsible,無理,卸責,無理卸責
厄運,564.735999993104,727.295374998253,-0.34042193355747,0.032042244910981,16.8119328690142,41.6477984776027,0.0822737009846736,0.122794306609175,13,19,2,1,11,16,11,16,0,0,1,1,13,19,2,1,11,15,11,16,0,0,1,0.9375,11,16,162.559375005148,0.372464178468451,zh_hk,unfortunate,misfortune,不幸,厄運,不幸厄運
厘米,574.068583359828,674.190888879856,-0.625931209097449,-0.210453085087752,34.1388522102131,45.2656699141135,0.0844827519264365,0.0906705662742296,12,11,1,0,12,9,12,9,0,0,1,1,12,11,1,0,7,9,12,9,0,0,0.583333333333333,1,12,9,100.122305520028,0.415478124009696,zh_hk,mile,centimeter,英里,厘米,英里厘米
原因,503.030999999527,555.261600010317,-0.756656226651347,-0.497249233174338,41.9337044083264,43.9591732950944,0.124555716740551,0.147271254554876,13,20,1,1,12,15,12,15,0,0,1,1,13,20,1,1,12,15,12,15,0,0,1,1,12,15,52.2306000107897,0.259406993477009,zh_hk,reason,cause,理由,原因,理由原因
厭惡,682.70583334327,656.01379999166,-0.371434105201614,-0.181868721058441,101.920145927399,40.7564881211636,0.211107781313006,0.158547302109828,8,12,1,1,6,10,6,10,0,0,1,1,8,12,1,1,5,7,6,10,0,0,0.833333333333333,0.7,6,10,-26.6920333516102,0.189565384143173,zh_hk,dirty,disgusting,骯髒,厭惡,骯髒厭惡
參議員,675.76610000048,782.233777785319,-0.279904216186519,0.228429301407358,116.906082407947,114.067324629805,0.217719316605183,0.490012325768331,11,14,0,0,10,9,10,10,0,0,1,0.9,11,12,0,2,10,9,10,9,0,1,1,1,10,9,106.467677784839,0.508333517593877,zh_hk,governor,senator,總督,參議員,總督參議員
參議院,530.240111128413,717.68233333211,-0.483112557007161,-0.0599907338328625,33.7394393866968,49.5979933800445,0.104692593029453,0.1315451720276,12,17,0,1,9,15,9,15,0,0,1,1,12,17,0,1,8,15,9,15,0,0,0.888888888888889,1,9,15,187.442222203697,0.423121823174299,zh_hk,parliament,senate,國會,參議院,國會參議院
友善,483.327499993252,529.40030769506,-0.823826611392052,-0.603475550398442,19.1552059955954,35.068953751829,0.0764120467723004,0.108661794743531,18,17,1,0,12,13,12,13,0,0,1,1,18,16,1,1,11,12,12,12,0,1,0.916666666666667,1,12,13,46.0728077018079,0.22035106099361,zh_hk,polite,friendly,禮貌,友善,禮貌友善
友誼,618.147272736914,565.180615384445,-0.497835559580454,-0.587800513758215,114.51875698074,48.5307028679684,0.248229347774821,0.170023093626578,16,17,0,2,11,13,11,13,0,0,1,1,16,17,0,2,9,11,11,13,0,0,0.818181818181818,0.846153846153846,11,13,-52.9666573524687,-0.0899649541777614,zh_hk,relationship,friendship,關係,友誼,關係友誼
反常,582.342999995826,571.194875001722,-0.296843904696509,-0.331713546133741,71.7358293913668,33.703917725821,0.354211414943763,0.125603692586142,13,11,0,0,10,8,10,8,0,0,1,1,12,11,1,0,10,8,10,8,0,0,1,1,10,8,-11.1481249941041,-0.0348696414372312,zh_hk,supernatural,paranormal,超自然,反常,超自然反常
反應堆,919.125444451683,784.636818187108,0.963906169584187,0.601474330539511,219.501280964754,54.032895294298,0.793877291672552,0.288969999148457,14,14,0,0,9,11,11,13,0,0,0.818181818181818,0.846153846153846,14,14,0,0,11,13,11,13,0,0,1,1,9,11,-134.488626264575,-0.362431839044676,zh_hk,generator,reactor,發電機,反應堆,發電機反應堆
受傷,744.93453846176,570.127636367085,-0.0328939609978262,-0.345442949841952,161.995974385697,37.7490108550133,0.421785266659783,0.179456908357316,15,13,1,0,13,11,14,11,0,0,0.928571428571429,1,15,13,1,0,14,11,14,11,0,0,1,1,13,11,-174.806902094675,-0.312548988844126,zh_hk,wound,injury,傷口,受傷,傷口受傷
叛徒,505.183833331853,486.715428570918,-0.694653659195957,-0.753076423486032,18.6804252176705,22.1400903083788,0.0722749850856529,0.121148592194881,19,10,0,0,18,7,18,7,0,0,1,1,19,10,0,0,18,7,18,7,0,0,1,1,18,7,-18.4684047609351,-0.0584227642900751,zh_hk,spy,traitor,間諜,叛徒,間諜叛徒
口渴,535.399499995918,637.556095237282,-0.492040083232624,-0.330808642106545,39.5918522624298,36.5709713237209,0.160166029394015,0.0941157376566762,10,25,0,0,8,21,8,21,0,0,1,1,10,25,0,0,8,21,8,21,0,0,1,1,8,21,102.156595241365,0.161231441126079,zh_hk,hunger,thirst,飢餓,口渴,飢餓口渴
口音,689.447818186143,607.329111117359,-0.141162708890315,-0.371344913992724,81.0016863197963,46.670334105421,0.253905310604676,0.14034234002127,14,10,0,0,11,9,11,9,0,0,1,1,14,10,0,0,10,9,11,9,0,0,0.909090909090909,1,11,9,-82.1187070687846,-0.230182205102409,zh_hk,voice,accent,聲線,口音,聲線口音
句子,545.989611109048,601.852411775499,-0.635966502940444,-0.362520537909086,41.5348491331544,35.9308439537198,0.111552483786516,0.11919152291796,21,20,0,1,18,17,18,17,0,0,1,1,21,20,0,1,18,15,18,17,0,0,1,0.88235294117647,18,17,55.8628006664511,0.273445965031359,zh_hk,word,sentence,單詞,句子,單詞句子
叮叮,567.458333338744,624.670583346505,-0.590348029109617,-0.257964048872469,40.9102333569346,40.6753214636748,0.112140200006279,0.151216690557847,19,16,1,0,15,12,16,13,0,0,0.9375,0.923076923076923,19,16,1,0,15,11,16,13,0,0,0.9375,0.846153846153846,15,12,57.2122500077609,0.332383980237149,zh_hk,ping,ding,砰砰,叮叮,砰砰叮叮
可怕,490.034888872987,527.017312501426,-0.797712520459783,-0.751711645328911,35.849231932833,37.5000327451872,0.106825457812357,0.117278143933034,11,18,1,1,9,16,9,17,0,0,1,0.941176470588235,11,18,1,1,9,12,9,17,0,0,1,0.705882352941177,9,16,36.9824236284394,0.0460008751308716,zh_hk,terrible,horrible,糟糕,可怕,糟糕可怕
可愛,530.417318187021,638.696384618691,-0.636278145114301,-0.337080812647458,61.2577810824225,130.309371839005,0.231019726878094,0.350304096610868,25,17,1,0,22,13,22,13,0,0,1,1,24,17,2,0,21,13,22,13,0,0,0.954545454545455,1,22,13,108.279066431669,0.299197332466843,zh_hk,nice,lovely,美好,可愛,美好可愛
